content_id,content_type_id,content_type_name,title,addr1,addr2,first_image,first_image2,map_x,map_y,area_code,sigungu_code,cat1,cat2,cat3,created_time,modified_time,tel,zipcode,overview,raw_data
3484512,32,숙박,아늑호텔 영등포점,서울특별시 영등포구 영중로10길 10 (영등포동3가),,http://tong.visitkorea.or.kr/cms/resource/66/3484466_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/66/3484466_image3_1.jpg,126.9064205977,37.5190251431,1,20,B02,B0201,B02010900,20250328142646,20250328142716,,07302,,"{""addr1"": ""서울특별시 영등포구 영중로10길 10 (영등포동3가)"", ""addr2"": """", ""areacode"": ""1"", ""cat1"": ""B02"", ""cat2"": ""B0201"", ""cat3"": ""B02010900"", ""contentid"": ""3484512"", ""contenttypeid"": ""32"", ""createdtime"": ""20250328142646"", ""firstimage"": ""http://tong.visitkorea.or.kr/cms/resource/66/3484466_image2_1.jpg"", ""firstimage2"": ""http://tong.visitkorea.or.kr/cms/resource/66/3484466_image3_1.jpg"", ""cpyrhtDivCd"": ""Type3"", ""mapx"": ""126.9064205977"", ""mapy"": ""37.5190251431"", ""mlevel"": ""6"", ""modifiedtime"": ""20250328142716"", ""sigungucode"": ""20"", ""tel"": """", ""title"": ""아늑호텔 영등포점"", ""zipcode"": ""07302"", ""lDongRegnCd"": ""11"", ""lDongSignguCd"": ""560"", ""lclsSystm1"": ""AC"", ""lclsSystm2"": ""AC04"", ""lclsSystm3"": ""AC040100""}"
3484425,32,숙박,아늑호텔 앤 스파 종로운니점,"서울특별시 종로구 돈화문로11가길 89 (운니동, 시티파크)",,http://tong.visitkorea.or.kr/cms/resource/89/3484389_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/89/3484389_image3_1.jpg,126.9898474804,37.5765699508,1,23,B02,B0201,B02010900,20250328135757,20250328135819,,03131,,"{""addr1"": ""서울특별시 종로구 돈화문로11가길 89 (운니동, 시티파크)"", ""addr2"": """", ""areacode"": ""1"", ""cat1"": ""B02"", ""cat2"": ""B0201"", ""cat3"": ""B02010900"", ""contentid"": ""3484425"", ""contenttypeid"": ""32"", ""createdtime"": ""20250328135757"", ""firstimage"": ""http://tong.visitkorea.or.kr/cms/resource/89/3484389_image2_1.jpg"", ""firstimage2"": ""http://tong.visitkorea.or.kr/cms/resource/89/3484389_image3_1.jpg"", ""cpyrhtDivCd"": ""Type3"", ""mapx"": ""126.9898474804"", ""mapy"": ""37.5765699508"", ""mlevel"": ""6"", ""modifiedtime"": ""20250328135819"", ""sigungucode"": ""23"", ""tel"": """", ""title"": ""아늑호텔 앤 스파 종로운니점"", ""zipcode"": ""03131"", ""lDongRegnCd"": ""11"", ""lDongSignguCd"": ""110"", ""lclsSystm1"": ""AC"", ""lclsSystm2"": ""AC04"", ""lclsSystm3"": ""AC040100""}"
3484356,32,숙박,스테이 패스포트 익스프레스 스파 당산점,서울특별시 영등포구 양평로 92-1 (양평동4가),,http://tong.visitkorea.or.kr/cms/resource/39/3484339_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/39/3484339_image3_1.jpg,126.8969987368,37.5367006990,1,20,B02,B0201,B02010900,20250328133231,20250328133250,,07206,,"{""addr1"": ""서울특별시 영등포구 양평로 92-1 (양평동4가)"", ""addr2"": """", ""areacode"": ""1"", ""cat1"": ""B02"", ""cat2"": ""B0201"", ""cat3"": ""B02010900"", ""contentid"": ""3484356"", ""contenttypeid"": ""32"", ""createdtime"": ""20250328133231"", ""firstimage"": ""http://tong.visitkorea.or.kr/cms/resource/39/3484339_image2_1.jpg"", ""firstimage2"": ""http://tong.visitkorea.or.kr/cms/resource/39/3484339_image3_1.jpg"", ""cpyrhtDivCd"": ""Type3"", ""mapx"": ""126.8969987368"", ""mapy"": ""37.5367006990"", ""mlevel"": ""6"", ""modifiedtime"": ""20250328133250"", ""sigungucode"": ""20"", ""tel"": """", ""title"": ""스테이 패스포트 익스프레스 스파 당산점"", ""zipcode"": ""07206"", ""lDongRegnCd"": ""11"", ""lDongSignguCd"": ""560"", ""lclsSystm1"": ""AC"", ""lclsSystm2"": ""AC04"", ""lclsSystm3"": ""AC040100""}"
143107,32,숙박,비스타 워커힐 서울,서울특별시 광진구 워커힐로 177,(광장동),http://tong.visitkorea.or.kr/cms/resource/67/2661267_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/67/2661267_image3_1.jpg,127.1107898477,37.5552218298,1,6,B02,B0201,B02010100,20041014090000,20250328115940,02-1670-0005 1670-0005,04963,,"{""addr1"": ""서울특별시 광진구 워커힐로 177"", ""addr2"": ""(광장동)"", ""areacode"": ""1"", ""cat1"": ""B02"", ""cat2"": ""B0201"", ""cat3"": ""B02010100"", ""contentid"": ""143107"", ""contenttypeid"": ""32"", ""createdtime"": ""20041014090000"", ""firstimage"": ""http://tong.visitkorea.or.kr/cms/resource/67/2661267_image2_1.jpg"", ""firstimage2"": ""http://tong.visitkorea.or.kr/cms/resource/67/2661267_image3_1.jpg"", ""cpyrhtDivCd"": ""Type3"", ""mapx"": ""127.1107898477"", ""mapy"": ""37.5552218298"", ""mlevel"": ""6"", ""modifiedtime"": ""20250328115940"", ""sigungucode"": ""6"", ""tel"": ""02-1670-0005, 1670-0005"", ""title"": ""비스타 워커힐 서울"", ""zipcode"": ""04963"", ""lDongRegnCd"": ""11"", ""lDongSignguCd"": ""215"", ""lclsSystm1"": ""AC"", ""lclsSystm2"": ""AC01"", ""lclsSystm3"": ""AC010100""}"
142728,32,숙박,그랜드 워커힐 서울,서울특별시 광진구 워커힐로 177,,,,127.1107898477,37.5552218298,1,6,B02,B0201,B02010100,20060109090000,20250328115751,,04963,,"{""addr1"": ""서울특별시 광진구 워커힐로 177"", ""addr2"": """", ""areacode"": ""1"", ""cat1"": ""B02"", ""cat2"": ""B0201"", ""cat3"": ""B02010100"", ""contentid"": ""142728"", ""contenttypeid"": ""32"", ""createdtime"": ""20060109090000"", ""firstimage"": """", ""firstimage2"": """", ""cpyrhtDivCd"": """", ""mapx"": ""127.1107898477"", ""mapy"": ""37.5552218298"", ""mlevel"": ""6"", ""modifiedtime"": ""20250328115751"", ""sigungucode"": ""6"", ""tel"": """", ""title"": ""그랜드 워커힐 서울"", ""zipcode"": ""04963"", ""lDongRegnCd"": ""11"", ""lDongSignguCd"": ""215"", ""lclsSystm1"": ""AC"", ""lclsSystm2"": ""AC01"", ""lclsSystm3"": ""AC010100""}"
1102250,32,숙박,코트야드 바이 메리어트 서울타임스퀘어,서울특별시 영등포구 영중로 15,,,,126.9037292264,37.5172586345,1,20,B02,B0201,B02010100,20100930012727,20250327161527,02-2638-3000,07305,,"{""addr1"": ""서울특별시 영등포구 영중로 15"", ""addr2"": """", ""areacode"": ""1"", ""cat1"": ""B02"", ""cat2"": ""B0201"", ""cat3"": ""B02010100"", ""contentid"": ""1102250"", ""contenttypeid"": ""32"", ""createdtime"": ""20100930012727"", ""firstimage"": """", ""firstimage2"": """", ""cpyrhtDivCd"": """", ""mapx"": ""126.9037292264"", ""mapy"": ""37.5172586345"", ""mlevel"": ""6"", ""modifiedtime"": ""20250327161527"", ""sigungucode"": ""20"", ""tel"": ""02-2638-3000"", ""title"": ""코트야드 바이 메리어트 서울타임스퀘어"", ""zipcode"": ""07305"", ""lDongRegnCd"": ""11"", ""lDongSignguCd"": ""560"", ""lclsSystm1"": ""AC"", ""lclsSystm2"": ""AC01"", ""lclsSystm3"": ""AC010100""}"
3483920,32,숙박,더휴식 아늑호텔 신촌점,서울특별시 서대문구 연세로2길 49 (창천동),,http://tong.visitkorea.or.kr/cms/resource/82/3483882_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/82/3483882_image3_1.jpg,126.9394887448,37.5566685829,1,14,B02,B0201,B02010900,20250326104930,20250326104954,,03780,,"{""addr1"": ""서울특별시 서대문구 연세로2길 49 (창천동)"", ""addr2"": """", ""areacode"": ""1"", ""cat1"": ""B02"", ""cat2"": ""B0201"", ""cat3"": ""B02010900"", ""contentid"": ""3483920"", ""contenttypeid"": ""32"", ""createdtime"": ""20250326104930"", ""firstimage"": ""http://tong.visitkorea.or.kr/cms/resource/82/3483882_image2_1.jpg"", ""firstimage2"": ""http://tong.visitkorea.or.kr/cms/resource/82/3483882_image3_1.jpg"", ""cpyrhtDivCd"": ""Type3"", ""mapx"": ""126.9394887448"", ""mapy"": ""37.5566685829"", ""mlevel"": ""6"", ""modifiedtime"": ""20250326104954"", ""sigungucode"": ""14"", ""tel"": """", ""title"": ""더휴식 아늑호텔 신촌점"", ""zipcode"": ""03780"", ""lDongRegnCd"": ""11"", ""lDongSignguCd"": ""410"", ""lclsSystm1"": ""AC"", ""lclsSystm2"": ""AC04"", ""lclsSystm3"": ""AC040100""}"
3483874,32,숙박,더휴식 누베르 서울 이태원점,서울특별시 용산구 우사단로14길 11 (이태원동),,http://tong.visitkorea.or.kr/cms/resource/67/3483867_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/67/3483867_image3_1.jpg,126.9963480845,37.5343166442,1,21,B02,B0201,B02010900,20250326102608,20250326102625,,04405,,"{""addr1"": ""서울특별시 용산구 우사단로14길 11 (이태원동)"", ""addr2"": """", ""areacode"": ""1"", ""cat1"": ""B02"", ""cat2"": ""B0201"", ""cat3"": ""B02010900"", ""contentid"": ""3483874"", ""contenttypeid"": ""32"", ""createdtime"": ""20250326102608"", ""firstimage"": ""http://tong.visitkorea.or.kr/cms/resource/67/3483867_image2_1.jpg"", ""firstimage2"": ""http://tong.visitkorea.or.kr/cms/resource/67/3483867_image3_1.jpg"", ""cpyrhtDivCd"": ""Type3"", ""mapx"": ""126.9963480845"", ""mapy"": ""37.5343166442"", ""mlevel"": ""6"", ""modifiedtime"": ""20250326102625"", ""sigungucode"": ""21"", ""tel"": """", ""title"": ""더휴식 누베르 서울 이태원점"", ""zipcode"": ""04405"", ""lDongRegnCd"": ""11"", ""lDongSignguCd"": ""170"", ""lclsSystm1"": ""AC"", ""lclsSystm2"": ""AC04"", ""lclsSystm3"": ""AC040100""}"
3303810,32,숙박,나무호텔,서울특별시 광진구 아차산로76가길 12 (광장동),,http://tong.visitkorea.or.kr/cms/resource/94/3303794_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/94/3303794_image3_1.jpg,127.1072153970,37.5473643444,1,6,B02,B0201,B02010100,20240528152602,20250319191804,02-456-3271,04969,,"{""addr1"": ""서울특별시 광진구 아차산로76가길 12 (광장동)"", ""addr2"": """", ""areacode"": ""1"", ""cat1"": ""B02"", ""cat2"": ""B0201"", ""cat3"": ""B02010100"", ""contentid"": ""3303810"", ""contenttypeid"": ""32"", ""createdtime"": ""20240528152602"", ""firstimage"": ""http://tong.visitkorea.or.kr/cms/resource/94/3303794_image2_1.jpg"", ""firstimage2"": ""http://tong.visitkorea.or.kr/cms/resource/94/3303794_image3_1.jpg"", ""cpyrhtDivCd"": ""Type3"", ""mapx"": ""127.1072153970"", ""mapy"": ""37.5473643444"", ""mlevel"": ""6"", ""modifiedtime"": ""20250319191804"", ""sigungucode"": ""6"", ""tel"": ""02-456-3271"", ""title"": ""나무호텔"", ""zipcode"": ""04969"", ""lDongRegnCd"": ""11"", ""lDongSignguCd"": ""215"", ""lclsSystm1"": ""AC"", ""lclsSystm2"": ""AC01"", ""lclsSystm3"": ""AC010100""}"
3469430,32,숙박,호텔 글램,서울특별시 동대문구 이문로 14 (휘경동),,,,127.0549384141,37.5891502144,1,11,B02,B0201,B02010900,20250123091206,20250319175246,010-4337-1035,02446,,"{""addr1"": ""서울특별시 동대문구 이문로 14 (휘경동)"", ""addr2"": """", ""areacode"": ""1"", ""cat1"": ""B02"", ""cat2"": ""B0201"", ""cat3"": ""B02010900"", ""contentid"": ""3469430"", ""contenttypeid"": ""32"", ""createdtime"": ""20250123091206"", ""firstimage"": """", ""firstimage2"": """", ""cpyrhtDivCd"": """", ""mapx"": ""127.0549384141"", ""mapy"": ""37.5891502144"", ""mlevel"": ""6"", ""modifiedtime"": ""20250319175246"", ""sigungucode"": ""11"", ""tel"": ""010-4337-1035"", ""title"": ""호텔 글램"", ""zipcode"": ""02446"", ""lDongRegnCd"": ""11"", ""lDongSignguCd"": ""230"", ""lclsSystm1"": ""AC"", ""lclsSystm2"": ""AC04"", ""lclsSystm3"": ""AC040100""}"
2592527,32,숙박,힐하우스 호텔,서울특별시 중구 소공로3길 42 언덕의집,,http://tong.visitkorea.or.kr/cms/resource/84/3010284_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/84/3010284_image3_1.jpg,126.9819876430,37.5568915410,1,24,B02,B0201,B02010100,20190319230307,20250318220252,02-777-8135,04633,,"{""addr1"": ""서울특별시 중구 소공로3길 42 언덕의집"", ""addr2"": """", ""areacode"": ""1"", ""cat1"": ""B02"", ""cat2"": ""B0201"", ""cat3"": ""B02010100"", ""contentid"": ""2592527"", ""contenttypeid"": ""32"", ""createdtime"": ""20190319230307"", ""firstimage"": ""http://tong.visitkorea.or.kr/cms/resource/84/3010284_image2_1.jpg"", ""firstimage2"": ""http://tong.visitkorea.or.kr/cms/resource/84/3010284_image3_1.jpg"", ""cpyrhtDivCd"": ""Type1"", ""mapx"": ""126.9819876430"", ""mapy"": ""37.5568915410"", ""mlevel"": ""6"", ""modifiedtime"": ""20250318220252"", ""sigungucode"": ""24"", ""tel"": ""02-777-8135"", ""title"": ""힐하우스 호텔"", ""zipcode"": ""04633"", ""lDongRegnCd"": ""11"", ""lDongSignguCd"": ""140"", ""lclsSystm1"": ""AC"", ""lclsSystm2"": ""AC01"", ""lclsSystm3"": ""AC010100""}"
3395428,32,숙박,보코 서울 명동,서울특별시 중구 퇴계로 52 (회현동1가),,http://tong.visitkorea.or.kr/cms/resource/07/3395007_image2_1.jpeg,http://tong.visitkorea.or.kr/cms/resource/07/3395007_image3_1.jpeg,126.9785601324,37.5584718511,1,24,B02,B0201,B02010100,20241022171329,20250317135926,,04634,,"{""addr1"": ""서울특별시 중구 퇴계로 52 (회현동1가)"", ""addr2"": """", ""areacode"": ""1"", ""cat1"": ""B02"", ""cat2"": ""B0201"", ""cat3"": ""B02010100"", ""contentid"": ""3395428"", ""contenttypeid"": ""32"", ""createdtime"": ""20241022171329"", ""firstimage"": ""http://tong.visitkorea.or.kr/cms/resource/07/3395007_image2_1.jpeg"", ""firstimage2"": ""http://tong.visitkorea.or.kr/cms/resource/07/3395007_image3_1.jpeg"", ""cpyrhtDivCd"": ""Type3"", ""mapx"": ""126.9785601324"", ""mapy"": ""37.5584718511"", ""mlevel"": ""6"", ""modifiedtime"": ""20250317135926"", ""sigungucode"": ""24"", ""tel"": """", ""title"": ""보코 서울 명동"", ""zipcode"": ""04634"", ""lDongRegnCd"": ""11"", ""lDongSignguCd"": ""140"", ""lclsSystm1"": ""AC"", ""lclsSystm2"": ""AC01"", ""lclsSystm3"": ""AC010100""}"
3379704,32,숙박,맹그로브 동대문,서울특별시 중구 퇴계로 334 (광희동2가),,http://tong.visitkorea.or.kr/cms/resource/25/3379725_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/25/3379725_image3_1.jpg,127.0087377770,37.5641772856,1,24,B02,B0201,B02010100,20241002204356,20250317134949,,04614,,"{""addr1"": ""서울특별시 중구 퇴계로 334 (광희동2가)"", ""addr2"": """", ""areacode"": ""1"", ""cat1"": ""B02"", ""cat2"": ""B0201"", ""cat3"": ""B02010100"", ""contentid"": ""3379704"", ""contenttypeid"": ""32"", ""createdtime"": ""20241002204356"", ""firstimage"": ""http://tong.visitkorea.or.kr/cms/resource/25/3379725_image2_1.jpg"", ""firstimage2"": ""http://tong.visitkorea.or.kr/cms/resource/25/3379725_image3_1.jpg"", ""cpyrhtDivCd"": ""Type3"", ""mapx"": ""127.0087377770"", ""mapy"": ""37.5641772856"", ""mlevel"": ""6"", ""modifiedtime"": ""20250317134949"", ""sigungucode"": ""24"", ""tel"": """", ""title"": ""맹그로브 동대문"", ""zipcode"": ""04614"", ""lDongRegnCd"": ""11"", ""lDongSignguCd"": ""140"", ""lclsSystm1"": ""AC"", ""lclsSystm2"": ""AC01"", ""lclsSystm3"": ""AC010100""}"
3341540,32,숙박,르메르디앙 서울 명동,서울특별시 중구 명동8나길 38 (충무로1가),,http://tong.visitkorea.or.kr/cms/resource/78/3341478_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/78/3341478_image3_1.jpg,126.9827124411,37.5616882190,1,24,B02,B0201,B02010100,20240801174032,20250317134000,,04535,,"{""addr1"": ""서울특별시 중구 명동8나길 38 (충무로1가)"", ""addr2"": """", ""areacode"": ""1"", ""cat1"": ""B02"", ""cat2"": ""B0201"", ""cat3"": ""B02010100"", ""contentid"": ""3341540"", ""contenttypeid"": ""32"", ""createdtime"": ""20240801174032"", ""firstimage"": ""http://tong.visitkorea.or.kr/cms/resource/78/3341478_image2_1.jpg"", ""firstimage2"": ""http://tong.visitkorea.or.kr/cms/resource/78/3341478_image3_1.jpg"", ""cpyrhtDivCd"": ""Type3"", ""mapx"": ""126.9827124411"", ""mapy"": ""37.5616882190"", ""mlevel"": ""6"", ""modifiedtime"": ""20250317134000"", ""sigungucode"": ""24"", ""tel"": """", ""title"": ""르메르디앙 서울 명동"", ""zipcode"": ""04535"", ""lDongRegnCd"": ""11"", ""lDongSignguCd"": ""140"", ""lclsSystm1"": ""AC"", ""lclsSystm2"": ""AC01"", ""lclsSystm3"": ""AC010100""}"
3336831,32,숙박,호텔 나루 서울 엠갤러리,서울특별시 마포구 마포대로 8 (마포동),,http://tong.visitkorea.or.kr/cms/resource/80/3336780_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/80/3336780_image3_1.jpg,126.9442694092,37.5373764660,1,13,B02,B0201,B02010100,20240724105000,20250317133335,,04176,,"{""addr1"": ""서울특별시 마포구 마포대로 8 (마포동)"", ""addr2"": """", ""areacode"": ""1"", ""cat1"": ""B02"", ""cat2"": ""B0201"", ""cat3"": ""B02010100"", ""contentid"": ""3336831"", ""contenttypeid"": ""32"", ""createdtime"": ""20240724105000"", ""firstimage"": ""http://tong.visitkorea.or.kr/cms/resource/80/3336780_image2_1.jpg"", ""firstimage2"": ""http://tong.visitkorea.or.kr/cms/resource/80/3336780_image3_1.jpg"", ""cpyrhtDivCd"": ""Type3"", ""mapx"": ""126.9442694092"", ""mapy"": ""37.5373764660"", ""mlevel"": ""6"", ""modifiedtime"": ""20250317133335"", ""sigungucode"": ""13"", ""tel"": """", ""title"": ""호텔 나루 서울 엠갤러리"", ""zipcode"": ""04176"", ""lDongRegnCd"": ""11"", ""lDongSignguCd"": ""440"", ""lclsSystm1"": ""AC"", ""lclsSystm2"": ""AC01"", ""lclsSystm3"": ""AC010100""}"
3341609,32,숙박,목시 서울 명동,서울특별시 중구 명동8나길 38 (충무로1가),,http://tong.visitkorea.or.kr/cms/resource/76/3341576_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/76/3341576_image3_1.jpg,126.9827124411,37.5616882190,1,24,B02,B0201,B02010100,20240801175644,20250317133114,,04535,,"{""addr1"": ""서울특별시 중구 명동8나길 38 (충무로1가)"", ""addr2"": """", ""areacode"": ""1"", ""cat1"": ""B02"", ""cat2"": ""B0201"", ""cat3"": ""B02010100"", ""contentid"": ""3341609"", ""contenttypeid"": ""32"", ""createdtime"": ""20240801175644"", ""firstimage"": ""http://tong.visitkorea.or.kr/cms/resource/76/3341576_image2_1.jpg"", ""firstimage2"": ""http://tong.visitkorea.or.kr/cms/resource/76/3341576_image3_1.jpg"", ""cpyrhtDivCd"": ""Type3"", ""mapx"": ""126.9827124411"", ""mapy"": ""37.5616882190"", ""mlevel"": ""6"", ""modifiedtime"": ""20250317133114"", ""sigungucode"": ""24"", ""tel"": """", ""title"": ""목시 서울 명동"", ""zipcode"": ""04535"", ""lDongRegnCd"": ""11"", ""lDongSignguCd"": ""140"", ""lclsSystm1"": ""AC"", ""lclsSystm2"": ""AC01"", ""lclsSystm3"": ""AC010100""}"
3337233,32,숙박,노보텔 앰배서더 서울 동대문 호텔 & 레지던스,서울특별시 중구 을지로 238 (을지로6가),,http://tong.visitkorea.or.kr/cms/resource/20/3337220_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/20/3337220_image3_1.jpg,127.0043936669,37.5663519553,1,24,B02,B0201,B02010100,20240724153620,20250317132528,,04561,,"{""addr1"": ""서울특별시 중구 을지로 238 (을지로6가)"", ""addr2"": """", ""areacode"": ""1"", ""cat1"": ""B02"", ""cat2"": ""B0201"", ""cat3"": ""B02010100"", ""contentid"": ""3337233"", ""contenttypeid"": ""32"", ""createdtime"": ""20240724153620"", ""firstimage"": ""http://tong.visitkorea.or.kr/cms/resource/20/3337220_image2_1.jpg"", ""firstimage2"": ""http://tong.visitkorea.or.kr/cms/resource/20/3337220_image3_1.jpg"", ""cpyrhtDivCd"": ""Type3"", ""mapx"": ""127.0043936669"", ""mapy"": ""37.5663519553"", ""mlevel"": ""6"", ""modifiedtime"": ""20250317132528"", ""sigungucode"": ""24"", ""tel"": """", ""title"": ""노보텔 앰배서더 서울 동대문 호텔 & 레지던스"", ""zipcode"": ""04561"", ""lDongRegnCd"": ""11"", ""lDongSignguCd"": ""140"", ""lclsSystm1"": ""AC"", ""lclsSystm2"": ""AC01"", ""lclsSystm3"": ""AC010100""}"
3379735,32,숙박,맹그로브 신설,서울특별시 동대문구 왕산로 22 (신설동),,http://tong.visitkorea.or.kr/cms/resource/36/3379736_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/36/3379736_image3_1.jpg,127.0260886324,37.5762289745,1,11,B02,B0201,B02010100,20241002211209,20250317115911,,02582,,"{""addr1"": ""서울특별시 동대문구 왕산로 22 (신설동)"", ""addr2"": """", ""areacode"": ""1"", ""cat1"": ""B02"", ""cat2"": ""B0201"", ""cat3"": ""B02010100"", ""contentid"": ""3379735"", ""contenttypeid"": ""32"", ""createdtime"": ""20241002211209"", ""firstimage"": ""http://tong.visitkorea.or.kr/cms/resource/36/3379736_image2_1.jpg"", ""firstimage2"": ""http://tong.visitkorea.or.kr/cms/resource/36/3379736_image3_1.jpg"", ""cpyrhtDivCd"": ""Type3"", ""mapx"": ""127.0260886324"", ""mapy"": ""37.5762289745"", ""mlevel"": ""6"", ""modifiedtime"": ""20250317115911"", ""sigungucode"": ""11"", ""tel"": """", ""title"": ""맹그로브 신설"", ""zipcode"": ""02582"", ""lDongRegnCd"": ""11"", ""lDongSignguCd"": ""230"", ""lclsSystm1"": ""AC"", ""lclsSystm2"": ""AC01"", ""lclsSystm3"": ""AC010100""}"
3387829,32,숙박,그랜드 머큐어 앰버서더 서울 용산,서울특별시 용산구 청파로20길 95 (한강로3가),,,,126.9630345182,37.5320052033,1,21,B02,B0201,B02010100,20241015145253,20250306150618,,04372,,"{""addr1"": ""서울특별시 용산구 청파로20길 95 (한강로3가)"", ""addr2"": """", ""areacode"": ""1"", ""cat1"": ""B02"", ""cat2"": ""B0201"", ""cat3"": ""B02010100"", ""contentid"": ""3387829"", ""contenttypeid"": ""32"", ""createdtime"": ""20241015145253"", ""firstimage"": """", ""firstimage2"": """", ""cpyrhtDivCd"": """", ""mapx"": ""126.9630345182"", ""mapy"": ""37.5320052033"", ""mlevel"": ""6"", ""modifiedtime"": ""20250306150618"", ""sigungucode"": ""21"", ""tel"": """", ""title"": ""그랜드 머큐어 앰버서더 서울 용산"", ""zipcode"": ""04372"", ""lDongRegnCd"": ""11"", ""lDongSignguCd"": ""170"", ""lclsSystm1"": ""AC"", ""lclsSystm2"": ""AC01"", ""lclsSystm3"": ""AC010100""}"
3387475,32,숙박,노보텔 스위트 앰배서더 서울 용산,서울특별시 용산구 청파로20길 95 (한강로3가),,,,126.9630345182,37.5320052033,1,21,B02,B0201,B02010100,20241015131107,20250306150339,,04372,,"{""addr1"": ""서울특별시 용산구 청파로20길 95 (한강로3가)"", ""addr2"": """", ""areacode"": ""1"", ""cat1"": ""B02"", ""cat2"": ""B0201"", ""cat3"": ""B02010100"", ""contentid"": ""3387475"", ""contenttypeid"": ""32"", ""createdtime"": ""20241015131107"", ""firstimage"": """", ""firstimage2"": """", ""cpyrhtDivCd"": """", ""mapx"": ""126.9630345182"", ""mapy"": ""37.5320052033"", ""mlevel"": ""6"", ""modifiedtime"": ""20250306150339"", ""sigungucode"": ""21"", ""tel"": """", ""title"": ""노보텔 스위트 앰배서더 서울 용산"", ""zipcode"": ""04372"", ""lDongRegnCd"": ""11"", ""lDongSignguCd"": ""170"", ""lclsSystm1"": ""AC"", ""lclsSystm2"": ""AC01"", ""lclsSystm3"": ""AC010100""}"
2592489,32,숙박,복합한옥공간 곳,서울특별시 종로구 계동길 52-11,(계동),http://tong.visitkorea.or.kr/cms/resource/68/2631068_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/68/2631068_image3_1.jpg,126.9872920687,37.5797056512,1,23,B02,B0201,B02011600,20190319202043,20250305094229,010-3255-1289,03057,,"{""addr1"": ""서울특별시 종로구 계동길 52-11"", ""addr2"": ""(계동)"", ""areacode"": ""1"", ""cat1"": ""B02"", ""cat2"": ""B0201"", ""cat3"": ""B02011600"", ""contentid"": ""2592489"", ""contenttypeid"": ""32"", ""createdtime"": ""20190319202043"", ""firstimage"": ""http://tong.visitkorea.or.kr/cms/resource/68/2631068_image2_1.jpg"", ""firstimage2"": ""http://tong.visitkorea.or.kr/cms/resource/68/2631068_image3_1.jpg"", ""cpyrhtDivCd"": ""Type3"", ""mapx"": ""126.9872920687"", ""mapy"": ""37.5797056512"", ""mlevel"": """", ""modifiedtime"": ""20250305094229"", ""sigungucode"": ""23"", ""tel"": ""010-3255-1289"", ""title"": ""복합한옥공간 곳"", ""zipcode"": ""03057"", ""lDongRegnCd"": ""11"", ""lDongSignguCd"": ""110"", ""lclsSystm1"": ""AC"", ""lclsSystm2"": ""AC03"", ""lclsSystm3"": ""AC030200""}"
2814165,32,숙박,오클라우드호텔,서울특별시 서초구 사평대로58길 12 오클라우드 호텔,,http://tong.visitkorea.or.kr/cms/resource/24/2813624_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/24/2813624_image2_1.jpg,127.0237186979,37.5030929836,1,15,B02,B0201,B02010100,20220318160929,20250122144602,02-3480-8640,06611,,"{""addr1"": ""서울특별시 서초구 사평대로58길 12 오클라우드 호텔"", ""addr2"": """", ""areacode"": ""1"", ""cat1"": ""B02"", ""cat2"": ""B0201"", ""cat3"": ""B02010100"", ""contentid"": ""2814165"", ""contenttypeid"": ""32"", ""createdtime"": ""20220318160929"", ""firstimage"": ""http://tong.visitkorea.or.kr/cms/resource/24/2813624_image2_1.jpg"", ""firstimage2"": ""http://tong.visitkorea.or.kr/cms/resource/24/2813624_image2_1.jpg"", ""cpyrhtDivCd"": ""Type3"", ""mapx"": ""127.0237186979"", ""mapy"": ""37.5030929836"", ""mlevel"": ""6"", ""modifiedtime"": ""20250122144602"", ""sigungucode"": ""15"", ""tel"": ""02-3480-8640"", ""title"": ""오클라우드호텔"", ""zipcode"": ""06611"", ""lDongRegnCd"": ""11"", ""lDongSignguCd"": ""650"", ""lclsSystm1"": ""AC"", ""lclsSystm2"": ""AC01"", ""lclsSystm3"": ""AC010100""}"
